1196 1902821 3506
1197 1906327 1694
1198 1908021 1144
1199 1909165 2047
1200 1911212 1917
1201 1913129 4312
1202 1917441 14618
1203 1932059 2144
1204 1934203 6607
1205 1940810 13750
1206 1954560 9081
1207 1963641 3725
1208 1967366 4626
1209 1971992 3659
1210 1975651 5691
1211 1981342 1710
1212 1983052 9115
1213 1992167 4006
1214 1996173 1911
1215 1998084 9783
1216 2007867 6506
1217 2014373 2472
1218 2016845 4548
1219 2021393 7570
1220 2028963 2105
1221 2031068 3724
1222 2034792 4332
1223 2039124 1105
1224 2040229 2233
1225 2042462 3245
1226 2045707 3748
1227 2049455 4261
1228 2053716 3618
1229 2057334 14618
1230 2071952 3065
1231 2075017 4833
1232 2079850 4116
1233 2083966 2634
1234 2086600 2737
1235 2089337 3583
1236 2092920 3481
1237 2096401 19808
1238 2116209 4011
1239 2120220 1265
1240 2121485 4185
1241 2125670 3687
1242 2129357 5360
1243 2134717 4332
1244 2139049 3806
1245 2142855 4384
1246 2147239 3081
1247 2150320 1701
1248 2152021 4316
1249 2156337 3748
1250 2160085 3190
1251 2163275 4009
1252 2167284 4171
1253 2171455 3555
1254 2175010 3655
1255 2178665 3817
1256 2182482 4016
1257 2186498 3483
1258 2189981 4322
1259 2194303 10523
1260 2204826 3775
1261 2208601 4731
1262 2213332 3515
1263 2216847 4033
1264 2220880 4197
1265 2225077 3963
1266 2229040 3490
1267 2232530 2857
1268 2235387 3102
1269 2238489 3144
1270 2241633 4073
1271 2245706 3279
1272 2248985 19368
1273 2268353 4366
1274 2272719 3419
1275 2276138 1565
1276 2277703 3465
1277 2281168 3527
1278 2284695 19553
1279 2304248 4685
1280 2308933 1522
1281 2310455 3425
1282 2313880 4860
1283 2318740 4158
1284 2322898 3354
1285 2326252 1238
1286 2327490 3465
1287 2330955 5457
1288 2336412 3787
1289 2340199 5077
1290 2345276 3183
1291 2348459 3301
1292 2351760 3742
1293 2355502 3492
1294 2358994 2748
1295 2361742 3250
1296 2364992 3658
1297 2368650 3207
1298 2371857 3562
1299 2375419 18951
1300 2394370 4528
1301 2398898 3793
1302 2402691 3633
1303 2406324 4341
1304 2410665 1250
1305 2411915 944
1306 2412859 2972
1307 2415831 4083
1308 2419914 3561
1309 2423475 2860
1310 2426335 2624
1311 2428959 4234
1312 2433193 3839
1313 2437032 4834
1314 2441866 3341
1315 2445207 4827
1316 2450034 3327
1317 2453361 3287
1318 2456648 3659
1319 2460307 3351
1320 2463658 3702
1321 2467360 6368
1322 2473728 1499
1323 2475227 2696
1324 2477923 2105
1325 2480028 3120
1326 2483148 1614
1327 2484762 8526
1328 2493288 3402
1329 2496690 1377
1330 2498067 7927
1331 2505994 8211
1332 2514205 8648
1333 2522853 5697
1334 2528550 7430
1335 2535980 5502
1336 2541482 1806
1337 2543288 6435
1338 2549723 9047
1339 2558770 3875
1340 2562645 4604
1341 2567249 2738
1342 2569987 2408
1343 2572395 3872
1344 2576267 4820
1345 2581087 4273
1346 2585360 3258
1347 2588618 7063
1348 2595681 8586
1349 2604267 8499
1350 2612766 2807
1351 2615573 656
1352 2616229 4200
1353 2620429 8146
